20-08-2020 07:55:23: Validation loss reduced from inf to  0.2034197673201561, saving model...
20-08-2020 08:24:54: Epoch : 151	Loss : 0.1239	MAE : 5.7741	Val Loss : 0.1204	Val MAE : 5.7707	Time : 11.75 s
20-08-2020 08:25:06: Epoch : 152	Loss : 0.1250	MAE : 5.7992	Val Loss : 0.1185	Val MAE : 5.5299	Time : 11.55 s
20-08-2020 08:25:18: Epoch : 153	Loss : 0.1227	MAE : 5.7086	Val Loss : 0.1190	Val MAE : 5.6549	Time : 11.66 s
20-08-2020 08:25:29: Epoch : 154	Loss : 0.1253	MAE : 5.8149	Val Loss : 0.1257	Val MAE : 5.9811	Time : 11.78 s
20-08-2020 08:25:41: Epoch : 155	Loss : 0.1242	MAE : 5.7756	Val Loss : 0.1299	Val MAE : 6.1996	Time : 11.79 s
20-08-2020 08:25:53: Epoch : 156	Loss : 0.1246	MAE : 5.7962	Val Loss : 0.1269	Val MAE : 5.9729	Time : 11.70 s
20-08-2020 08:26:05: Epoch : 157	Loss : 0.1248	MAE : 5.7980	Val Loss : 0.1300	Val MAE : 6.2588	Time : 11.73 s
20-08-2020 08:26:16: Epoch : 158	Loss : 0.1234	MAE : 5.7433	Val Loss : 0.1261	Val MAE : 6.1696	Time : 11.68 s
20-08-2020 08:26:28: Epoch : 159	Loss : 0.1248	MAE : 5.7818	Val Loss : 0.1251	Val MAE : 5.9820	Time : 11.66 s
20-08-2020 08:26:40: Epoch : 160	Loss : 0.1239	MAE : 5.7542	Val Loss : 0.1278	Val MAE : 6.1598	Time : 11.75 s
20-08-2020 08:26:51: Epoch : 161	Loss : 0.1233	MAE : 5.7373	Val Loss : 0.1205	Val MAE : 5.8101	Time : 11.37 s
20-08-2020 08:27:03: Epoch : 162	Loss : 0.1238	MAE : 5.7610	Val Loss : 0.1251	Val MAE : 6.1706	Time : 11.45 s
20-08-2020 08:27:14: Epoch : 163	Loss : 0.1236	MAE : 5.7440	Val Loss : 0.1212	Val MAE : 5.8661	Time : 11.41 s
20-08-2020 08:27:25: Epoch : 164	Loss : 0.1228	MAE : 5.6825	Val Loss : 0.1215	Val MAE : 5.8975	Time : 11.42 s
20-08-2020 08:27:37: Epoch : 165	Loss : 0.1238	MAE : 5.7296	Val Loss : 0.1336	Val MAE : 6.5422	Time : 11.82 s
20-08-2020 08:27:49: Epoch : 166	Loss : 0.1242	MAE : 5.7506	Val Loss : 0.1242	Val MAE : 5.9438	Time : 11.75 s
20-08-2020 08:28:01: Epoch : 167	Loss : 0.1232	MAE : 5.7286	Val Loss : 0.1282	Val MAE : 6.1878	Time : 11.77 s
20-08-2020 08:28:12: Epoch : 168	Loss : 0.1237	MAE : 5.7575	Val Loss : 0.1193	Val MAE : 5.7330	Time : 11.72 s
20-08-2020 08:28:24: Epoch : 169	Loss : 0.1233	MAE : 5.7352	Val Loss : 0.1217	Val MAE : 5.8798	Time : 11.69 s
20-08-2020 08:28:36: Epoch : 170	Loss : 0.1220	MAE : 5.6862	Val Loss : 0.1223	Val MAE : 5.9193	Time : 11.69 s
20-08-2020 08:28:47: Epoch : 171	Loss : 0.1238	MAE : 5.7557	Val Loss : 0.1251	Val MAE : 6.0291	Time : 11.68 s
20-08-2020 08:28:59: Epoch : 172	Loss : 0.1235	MAE : 5.7305	Val Loss : 0.1181	Val MAE : 5.6737	Time : 11.69 s
20-08-2020 08:29:11: Epoch : 173	Loss : 0.1230	MAE : 5.7208	Val Loss : 0.1188	Val MAE : 5.6435	Time : 11.75 s
20-08-2020 08:29:23: Epoch : 174	Loss : 0.1234	MAE : 5.7408	Val Loss : 0.1229	Val MAE : 6.0410	Time : 11.70 s
20-08-2020 08:29:34: Epoch : 175	Loss : 0.1234	MAE : 5.7198	Val Loss : 0.1239	Val MAE : 5.8687	Time : 11.67 s
